dataset,task,split,seed,coverage,coverage_weighted,ess_frac,ess_fallback,conf_width,full_risk,eaurc_ens,eaurc_ad,sel_risk80_ad,sel_risk80_ens,test_pos_or_ymean,n_test
ld50_zhu,regression,cluster,1,0.8904016337644656,0.8904016337644656,0.9462820746162904,False,2.3948371276855465,0.580670507254448,0.29216713252391713,0.2747109484353413,0.5379489139853689,0.5528232266465011,2.4287,1469
ld50_zhu,regression,cluster,2,0.8577263444520081,0.8570456092579987,0.9634695190119573,False,2.091963001251221,0.5811172061982489,0.2962794406075529,0.27548964528001657,0.5418974386161687,0.5459274938033541,2.4309,1469
ld50_zhu,regression,cluster,3,0.9074200136147039,0.9012933968686181,0.919161931204323,False,2.421563388824463,0.5670553637089739,0.28231651050142853,0.27198251939031864,0.5281483983133924,0.530423904922543,2.428,1469
ld50_zhu,regression,cluster,4,0.8815520762423418,0.8815520762423418,0.9477487520537221,False,2.2419894180297852,0.575089537980201,0.30890269270803994,0.27628878785052613,0.5327981938991411,0.551067889200586,2.4387,1469
lipophilicity_astrazeneca,regression,random,0,0.8988095238095238,0.9047619047619048,0.9595117119611407,False,2.6174294471740724,0.5976371928660442,0.25197865318961965,0.23958591052026573,0.5454022522680904,0.5403645328864723,2.1363,840
lipophilicity_astrazeneca,regression,random,1,0.8928571428571429,0.8916666666666667,0.9822224596616884,False,2.625960330963135,0.6028036324930421,0.2748302816263032,0.2431333514393878,0.5366471138266685,0.5583588255440728,2.2192,840
lipophilicity_astrazeneca,regression,random,2,0.9095238095238095,0.9107142857142857,0.9812411272670087,False,2.662570762634277,0.6006545514014682,0.2923971135533696,0.2178204294536228,0.5434611716458475,0.5770972279361675,2.2302,840
lipophilicity_astrazeneca,regression,random,3,0.9321428571428572,0.9321428571428572,0.9548286424465805,False,2.947502088546753,0.6011678370454728,0.2623474037451834,0.20196905986804922,0.5133455751244883,0.5620588660455912,2.1926,840
lipophilicity_astrazeneca,regression,random,4,0.8821428571428571,0.8821428571428571,0.9786700628025247,False,2.436106300354004,0.5999738773461722,0.2887825573739624,0.2365332567067339,0.5402694936734542,0.5567115893952602,2.1186,840
lipophilicity_astrazeneca,regression,scaffold,0,0.8892857142857142,0.8904761904761904,0.9536101454146254,False,3.0851539134979244,0.7588267523608214,0.3494457698956181,0.30038028083495366,0.7029741148699432,0.7117514036920672,2.2061,840
lipophilicity_astrazeneca,regression,scaffold,1,0.9095238095238095,0.9095238095238095,0.9911817569649288,False,3.0298155784606933,0.7123391699065632,0.34732300206325073,0.28769254762850216,0.6507468283764326,0.6836378950630093,2.2764,840
lipophilicity_astrazeneca,regression,scaffold,2,0.9095238095238095,0.8964285714285715,0.9851407578623496,False,3.018094320297241,0.7035353961155439,0.35278700207419106,0.2854269362638762,0.6407728963546525,0.6702518309556899,2.2724,840
lipophilicity_astrazeneca,regression,scaffold,3,0.9345238095238095,0.9345238095238095,0.97476333947438,False,3.251330966949463,0.7086990941246706,0.3643305357788186,0.28541886675899153,0.6510978964239448,0.6848457079101352,2.2226,840
lipophilicity_astrazeneca,regression,scaffold,4,0.8940476190476191,0.8940476190476191,0.9734270580948493,False,3.0935599172115325,0.7301338925434364,0.3722343557009285,0.2988543341060557,0.6766300542721344,0.6909336481582639,2.2623,840
lipophilicity_astrazeneca,regression,cluster,0,0.8523809523809524,0.8547619047619047,0.9397796299735638,False,3.3544081687927245,0.9304132537792126,0.4901053065151167,0.45049435299552926,0.9002763280299091,0.925853715923926,2.046,840
lipophilicity_astrazeneca,regression,cluster,1,0.8869047619047619,0.8952380952380953,0.8692494000244295,False,3.6458316707611083,0.9306136084842895,0.4696717656996497,0.4395959412658635,0.9086906928693252,0.9163536076229954,2.0516,840
lipophilicity_astrazeneca,regression,cluster,2,0.9011904761904762,0.9035714285714286,0.9393417472847979,False,3.735251216888428,0.9118276405049756,0.5182900707153699,0.4548198204395435,0.8827719247073956,0.9063544566948203,2.076,840
lipophilicity_astrazeneca,regression,cluster,3,0.8964285714285715,0.8964285714285715,0.898618060479345,False,3.663596134185791,0.9118739092115401,0.509279834024351,0.41912925317896116,0.8810482912734601,0.8752077781852521,2.0694,840
lipophilicity_astrazeneca,regression,cluster,4,0.8773809523809524,0.8857142857142857,0.9498371388209669,False,3.6229011154174806,0.9332408167895462,0.50749715493674,0.44122636061391496,0.9018096869982164,0.9385253216898344,2.0851,840
pgp_broccatelli,classification,random,0,0.8888888888888888,0.8888888888888888,0.98752760681418,False,1.0987654320987654,0.1522633744855967,0.04702221509277632,0.0722162022237404,0.15897435897435896,0.1076923076923077,0.5267,243
pgp_broccatelli,classification,random,1,0.8847736625514403,0.8930041152263375,0.9094839209220584,False,1.0617283950617284,0.13168724279835392,0.0333738949911096,0.05879977343547759,0.11794871794871795,0.08205128205128205,0.5679,243
pgp_broccatelli,classification,random,2,0.9053497942386831,0.9053497942386831,0.9634416609798575,False,1.123456790123457,0.13991769547325103,0.04891264724300179,0.05181009888733036,0.13846153846153847,0.08205128205128205,0.5473,243
pgp_broccatelli,classification,random,3,0.8888888888888888,0.8888888888888888,0.9784404796280943,False,1.1152263374485596,0.16049382716049382,0.0384917933120851,0.06996982837942227,0.15897435897435896,0.10256410256410256,0.5144,243
pgp_broccatelli,classification,random,4,0.9135802469135802,0.9135802469135802,0.9806137406040761,False,1.0781893004115226,0.11934156378600823,0.04254661936430256,0.05435392943218731,0.12307692307692308,0.08717948717948718,0.5432,243
pgp_broccatelli,classification,scaffold,0,0.9506172839506173,0.9506172839506173,0.9696966910196653,False,1.382716049382716,0.1934156378600823,0.05972700234946149,0.09067436723700492,0.18461538461538463,0.14871794871794872,0.4321,243
pgp_broccatelli,classification,scaffold,1,0.8847736625514403,0.823045267489712,0.9667319689857107,False,1.1522633744855968,0.20164609053497942,0.05365747733447716,0.07752738170883247,0.19487179487179487,0.11282051282051282,0.4733,243
pgp_broccatelli,classification,scaffold,2,0.9135802469135802,0.9135802469135802,0.9499333428840586,False,1.2510288065843622,0.20164609053497942,0.04647228201896261,0.09423723364496378,0.19487179487179487,0.13333333333333333,0.4897,243
pgp_broccatelli,classification,scaffold,3,0.9465020576131687,0.9506172839506173,0.959968779728685,False,1.3127572016460904,0.1728395061728395,0.04418871046894046,0.08531296649629737,0.15897435897435896,0.09743589743589744,0.4239,243
pgp_broccatelli,classification,scaffold,4,0.8271604938271605,0.8271604938271605,0.984609847684998,False,1.1358024691358024,0.23868312757201646,0.09888315056803323,0.12248388631966867,0.23076923076923078,0.18461538461538463,0.4444,243
pgp_broccatelli,classification,cluster,0,0.9135802469135802,0.9135802469135802,0.9874044696021069,False,1.337448559670782,0.20987654320987653,0.09114132118313845,0.21671135256830776,0.22564102564102564,0.16923076923076924,0.2263,243
pgp_broccatelli,classification,cluster,1,0.9300411522633745,0.9218106995884774,0.8382233598764895,False,1.3621399176954732,0.18930041152263374,0.08861858743454079,0.18215199982845512,0.20512820512820512,0.13846153846153847,0.2181,243
pgp_broccatelli,classification,cluster,2,0.9300411522633745,0.9382716049382716,0.9695778157375332,False,1.3497942386831276,0.17695473251028807,0.09563368915561099,0.1782331011610699,0.18461538461538463,0.1641025641025641,0.2181,243
pgp_broccatelli,classification,cluster,3,0.9094650205761317,0.9094650205761317,0.9527709255280623,False,1.3045267489711934,0.20164609053497942,0.09070953154995864,0.20135201957489804,0.2153846153846154,0.15384615384615385,0.214,243
pgp_broccatelli,classification,cluster,4,0.9094650205761317,0.8888888888888888,0.8002397110996473,False,1.2962962962962963,0.19753086419753085,0.08816979868771163,0.19929634754025236,0.21025641025641026,0.15384615384615385,0.2181,243
ppbr_az,regression,random,0,0.9030470914127424,0.9196675900277008,0.9719550736411765,False,51.02569213867187,9.966876036836831,3.6151634424410863,4.053055205908737,8.25690288240109,8.482075191792596,87.7341,361
ppbr_az,regression,random,1,0.8864265927977839,0.8864265927977839,0.9785782315057827,False,49.3718130493164,10.312223810479471,3.908875047230623,4.326622083066259,8.831262410904165,8.732151431249774,86.1495,361
ppbr_az,regression,random,2,0.9279778393351801,0.9085872576177285,0.9030491569336904,False,55.482442626953116,10.194750388753933,3.4672157404581956,4.128507789879906,8.49928816957045,8.341592002437466,86.3187,361
ppbr_az,regression,random,3,0.8753462603878116,0.8753462603878116,0.9611860808603062,False,43.62759887695313,9.747544315736159,3.687418109898622,4.066572146411692,7.83702976611357,8.177726545252465,85.6917,361
ppbr_az,regression,random,4,0.9196675900277008,0.9224376731301939,0.9136633307901952,False,54.47536315917969,10.063494771772476,3.964928746709959,4.358503809170704,8.292465220731845,8.134804197740392,86.5226,361
ppbr_az,regression,scaffold,0,0.8947368421052632,0.8947368421052632,0.9396262513812901,False,56.83968627929687,11.947215842601887,5.358868604964274,5.350860181649494,10.374453032426489,11.060416822598462,84.2937,361
ppbr_az,regression,scaffold,1,0.8808864265927978,0.8836565096952909,0.9518894973394367,False,53.1229852294922,11.91877559883773,4.390763602719586,5.401565191796406,10.745901582711292,10.427632318692503,85.021,361
ppbr_az,regression,scaffold,2,0.9279778393351801,0.9307479224376731,0.9884724181749862,False,61.887266845703124,11.777647880490797,5.030068453772836,5.42303726342505,10.221777089436852,10.667506966772375,86.3616,361
ppbr_az,regression,scaffold,3,0.8725761772853186,0.8725761772853186,0.951463322934102,False,51.504999999999995,11.708637454102464,4.618184187710379,5.776981067338144,10.911118048433618,10.617377280616985,86.0191,361
ppbr_az,regression,scaffold,4,0.8864265927977839,0.8864265927977839,0.9225029007505847,False,52.3793280029297,12.184449511639848,4.692912687509427,5.375481822070748,10.78326555421471,10.566644540542553,86.628,361
ppbr_az,regression,cluster,0,0.8476454293628809,0.8698060941828255,0.9182145026805539,False,66.79335144042969,15.154373481447566,9.382166163252233,8.109839475122053,14.200799715070712,14.997592851931394,82.4013,361
ppbr_az,regression,cluster,1,0.8199445983379502,0.8199445983379502,0.9872133781148391,False,60.62335937500001,16.118192457091666,9.2155782469789,8.175230279449453,15.124696544396429,15.0520348110881,82.4187,361
ppbr_az,regression,cluster,2,0.8310249307479224,0.8310249307479224,0.8607881825966259,False,61.758541870117185,16.15094139077987,8.032871818787449,8.14622056964578,15.37422209760584,14.559930009852902,82.3327,361
ppbr_az,regression,cluster,3,0.8781163434903048,0.8781163434903048,0.9159257762775234,False,76.66740539550781,14.97482051733128,8.628893398656805,7.725902585906843,14.339877011520223,14.52127808708359,83.4444,361
ppbr_az,regression,cluster,4,0.8642659279778393,0.8642659279778393,0.9652392943839558,False,66.0939306640625,15.799720891105391,8.261920296805247,8.359586068679917,14.775016224475054,14.368592347493768,82.4356,361
solubility_aqsoldb,regression,random,0,0.9163745618427641,0.9168753129694541,0.9844604169042731,False,4.679809825134278,0.9910385544772974,0.5583186085076348,0.46995363736191276,0.8991640129618653,0.923467029090634,-2.91,1997
solubility_aqsoldb,regression,random,1,0.9088632949424136,0.9088632949424136,0.9841104984322318,False,4.359755052375793,0.9699755122702293,0.587032000123787,0.4786919164706179,0.8973939798761141,0.9109897635235646,-2.8506,1997
solubility_aqsoldb,regression,random,2,0.8748122183274912,0.8708062093139709,0.9818403946367898,False,4.015202616500854,1.0187051689617033,0.5818793627811287,0.5105052653488618,0.9141121975161443,0.9797355581494734,-2.8819,1997
solubility_aqsoldb,regression,random,3,0.9108662994491737,0.9108662994491737,0.9887846682403449,False,4.356347301483154,0.9488822568923982,0.5476895693098353,0.5027223481083944,0.8866866952939575,0.9004379937851416,-2.8402,1997
solubility_aqsoldb,regression,random,4,0.9038557836755132,0.9038557836755132,0.9929853915928312,False,4.246279756355566,0.9490658021484495,0.5277989058697851,0.4406547275385523,0.8742966677202335,0.9112350417386995,-2.806,1997
solubility_aqsoldb,regression,scaffold,0,0.900851276915373,0.8963445167751627,0.972165944161919,False,5.357986422652246,1.2129073477031893,0.6900384317597531,0.6767761731428997,1.1404321203413554,1.1683891464555665,-2.4698,1997
solubility_aqsoldb,regression,scaffold,1,0.901352028042063,0.899849774661993,0.9935771367157619,False,5.389824694739456,1.2392684341052542,0.7344181239802801,0.7172339111522521,1.1378637691434266,1.1942002809296075,-2.4467,1997
